country,land_conversion,factor_name,factor_value
Bulgaria,cropland_to_settlement,mineral_soil,-2.64622541
Bulgaria,cropland_to_settlement,organic_soil,0
Bulgaria,grassland_to_settlement,aboveground_biomass,-0.162392039
Bulgaria,grassland_to_settlement,belowground_biomass,0
Bulgaria,grassland_to_settlement,dead_wood,0
Bulgaria,grassland_to_settlement,litter,0
Bulgaria,grassland_to_settlement,mineral_soil,-3.181161784
Bulgaria,grassland_to_settlement,organic_soil,0
Bulgaria,wetland_to_settlement,aboveground_biomass,0
Bulgaria,wetland_to_settlement,belowground_biomass,0
Bulgaria,wetland_to_settlement,dead_wood,0
Bulgaria,wetland_to_settlement,litter,0
Bulgaria,wetland_to_settlement,mineral_soil,0
Bulgaria,wetland_to_settlement,organic_soil,0
Bulgaria,otherland_to_settlement,aboveground_biomass,0.023814695
Bulgaria,otherland_to_settlement,belowground_biomass,0
Bulgaria,otherland_to_settlement,dead_wood,0
Bulgaria,otherland_to_settlement,litter,0
Bulgaria,otherland_to_settlement,mineral_soil,-1.849859349
Bulgaria,otherland_to_settlement,organic_soil,0
Bulgaria,forestland_to_otherland,aboveground_biomass,-84.83
Bulgaria,forestland_to_otherland,belowground_biomass,-20.2
Bulgaria,forestland_to_otherland,dead_wood,0
Bulgaria,forestland_to_otherland,litter,0
Bulgaria,forestland_to_otherland,mineral_soil,0
Bulgaria,forestland_to_otherland,organic_soil,0
Bulgaria,cropland_to_otherland,aboveground_biomass,0
Bulgaria,cropland_to_otherland,belowground_biomass,0
Bulgaria,cropland_to_otherland,dead_wood,0
Bulgaria,cropland_to_otherland,litter,0
Bulgaria,cropland_to_otherland,mineral_soil,0
Bulgaria,cropland_to_otherland,organic_soil,0
Bulgaria,grassland_to_otherland,aboveground_biomass,0
Bulgaria,grassland_to_otherland,belowground_biomass,0
Bulgaria,grassland_to_otherland,dead_wood,0
Bulgaria,grassland_to_otherland,litter,0
Bulgaria,grassland_to_otherland,mineral_soil,0
Bulgaria,grassland_to_otherland,organic_soil,0
Bulgaria,wetland_to_otherland,aboveground_biomass,0
Bulgaria,wetland_to_otherland,belowground_biomass,0
Bulgaria,wetland_to_otherland,dead_wood,0
Bulgaria,wetland_to_otherland,litter,0
Bulgaria,wetland_to_otherland,mineral_soil,0
Bulgaria,wetland_to_otherland,organic_soil,0
Bulgaria,settlement_to_otherland,aboveground_biomass,0
Bulgaria,settlement_to_otherland,belowground_biomass,0
Bulgaria,settlement_to_otherland,dead_wood,0
Bulgaria,settlement_to_otherland,litter,0
Bulgaria,settlement_to_otherland,mineral_soil,0
Bulgaria,settlement_to_otherland,organic_soil,0
Bulgaria,forestland_remaining_forestland,aboveground_biomass,0.462569166
Bulgaria,forestland_remaining_forestland,belowground_biomass,0
Bulgaria,forestland_remaining_forestland,dead_wood,0.038695267
Bulgaria,forestland_remaining_forestland,litter,0
Bulgaria,forestland_remaining_forestland,mineral_soil,0
Bulgaria,forestland_remaining_forestland,organic_soil,0
Bulgaria,cropland_remaining_cropland,aboveground_biomass,-0.00861973
Bulgaria,cropland_remaining_cropland,belowground_biomass,0
Bulgaria,cropland_remaining_cropland,dead_wood,0
Bulgaria,cropland_remaining_cropland,litter,0
Bulgaria,cropland_remaining_cropland,mineral_soil,0.052393801
Bulgaria,cropland_remaining_cropland,organic_soil,0
Bulgaria,grassland_remaining_grassland,aboveground_biomass,0.000514912
Bulgaria,grassland_remaining_grassland,belowground_biomass,0
Bulgaria,grassland_remaining_grassland,dead_wood,0
Bulgaria,grassland_remaining_grassland,litter,0
Bulgaria,grassland_remaining_grassland,mineral_soil,-0.006849678
Bulgaria,grassland_remaining_grassland,organic_soil,0
Bulgaria,peat_extraction_remaining_peat_extraction,aboveground_biomass,0
Bulgaria,peat_extraction_remaining_peat_extraction,belowground_biomass,0
Bulgaria,peat_extraction_remaining_peat_extraction,dead_wood,0
Bulgaria,peat_extraction_remaining_peat_extraction,litter,0
Bulgaria,peat_extraction_remaining_peat_extraction,mineral_soil,0
Bulgaria,peat_extraction_remaining_peat_extraction,organic_soil,0
Bulgaria,wetland_remaining_wetland,aboveground_biomass,0
Bulgaria,wetland_remaining_wetland,belowground_biomass,0
Bulgaria,wetland_remaining_wetland,dead_wood,0
Bulgaria,wetland_remaining_wetland,litter,0
Bulgaria,wetland_remaining_wetland,mineral_soil,0
Bulgaria,wetland_remaining_wetland,organic_soil,0
Bulgaria,settlement_remaining_settlement,aboveground_biomass,0
Bulgaria,settlement_remaining_settlement,belowground_biomass,0
Bulgaria,settlement_remaining_settlement,dead_wood,0
Bulgaria,settlement_remaining_settlement,litter,0
Bulgaria,settlement_remaining_settlement,mineral_soil,0
Bulgaria,settlement_remaining_settlement,organic_soil,0
Croatia,cropland_to_forestland,aboveground_biomass,1.191566801
Croatia,cropland_to_forestland,belowground_biomass,0
Croatia,cropland_to_forestland,dead_wood,0.020078541
Croatia,cropland_to_forestland,litter,0.2285
Croatia,cropland_to_forestland,mineral_soil,0.775712291
Croatia,cropland_to_forestland,organic_soil,0
Croatia,grassland_to_forestland,aboveground_biomass,1.197165048
Croatia,grassland_to_forestland,belowground_biomass,0
Croatia,grassland_to_forestland,dead_wood,0.016500301
Croatia,grassland_to_forestland,litter,0.2285
Croatia,grassland_to_forestland,mineral_soil,-0.2945
Croatia,grassland_to_forestland,organic_soil,0
Croatia,wetland_to_forestland,aboveground_biomass,0
Croatia,wetland_to_forestland,belowground_biomass,0
Croatia,wetland_to_forestland,dead_wood,0
Croatia,wetland_to_forestland,litter,0
Croatia,wetland_to_forestland,mineral_soil,0
Croatia,wetland_to_forestland,organic_soil,0
Croatia,settlement_to_forestland,aboveground_biomass,0
Croatia,settlement_to_forestland,belowground_biomass,0
Croatia,settlement_to_forestland,dead_wood,0
Croatia,settlement_to_forestland,litter,0
Croatia,settlement_to_forestland,mineral_soil,0
Croatia,settlement_to_forestland,organic_soil,0
Croatia,otherland_to_forestland,aboveground_biomass,0
Croatia,otherland_to_forestland,belowground_biomass,0
Croatia,otherland_to_forestland,dead_wood,0
Croatia,otherland_to_forestland,litter,0
Croatia,otherland_to_forestland,mineral_soil,0
Croatia,otherland_to_forestland,organic_soil,0
Croatia,forestland_to_cropland,aboveground_biomass,-81.79
Croatia,forestland_to_cropland,belowground_biomass,-19.37
Croatia,forestland_to_cropland,dead_wood,0
Croatia,forestland_to_cropland,litter,0
Croatia,forestland_to_cropland,mineral_soil,0.0575
Croatia,forestland_to_cropland,organic_soil,0
Croatia,grassland_to_cropland,aboveground_biomass,0.434727208
Croatia,grassland_to_cropland,belowground_biomass,0
Croatia,grassland_to_cropland,dead_wood,0
Croatia,grassland_to_cropland,litter,0
Croatia,grassland_to_cropland,mineral_soil,-0.958853257
Croatia,grassland_to_cropland,organic_soil,0
Croatia,wetland_to_cropland,aboveground_biomass,0
Croatia,wetland_to_cropland,belowground_biomass,0
Croatia,wetland_to_cropland,dead_wood,0
Croatia,wetland_to_cropland,litter,0
Croatia,wetland_to_cropland,mineral_soil,0
Croatia,wetland_to_cropland,organic_soil,0
Croatia,settlement_to_cropland,aboveground_biomass,0
Croatia,settlement_to_cropland,belowground_biomass,0
Croatia,settlement_to_cropland,dead_wood,0
Croatia,settlement_to_cropland,litter,0
Croatia,settlement_to_cropland,mineral_soil,0
Croatia,settlement_to_cropland,organic_soil,0
Croatia,otherland_to_cropland,aboveground_biomass,0
Croatia,otherland_to_cropland,belowground_biomass,0
Croatia,otherland_to_cropland,dead_wood,0
Croatia,otherland_to_cropland,litter,0
Croatia,otherland_to_cropland,mineral_soil,0
Croatia,otherland_to_cropland,organic_soil,0
Croatia,forestland_to_grassland,aboveground_biomass,-81.79
Croatia,forestland_to_grassland,belowground_biomass,-19.37
Croatia,forestland_to_grassland,dead_wood,0
Croatia,forestland_to_grassland,litter,0
Croatia,forestland_to_grassland,mineral_soil,0
Croatia,forestland_to_grassland,organic_soil,0
Croatia,cropland_to_grassland,aboveground_biomass,-0.042676211
Croatia,cropland_to_grassland,belowground_biomass,0
Croatia,cropland_to_grassland,dead_wood,0
Croatia,cropland_to_grassland,litter,0
Croatia,cropland_to_grassland,mineral_soil,1.046521533
Croatia,cropland_to_grassland,organic_soil,0
Croatia,wetland_to_grassland,aboveground_biomass,0
Croatia,wetland_to_grassland,belowground_biomass,0
Croatia,wetland_to_grassland,dead_wood,0
Croatia,wetland_to_grassland,litter,0
Croatia,wetland_to_grassland,mineral_soil,0
Croatia,wetland_to_grassland,organic_soil,0
Croatia,settlement_to_grassland,aboveground_biomass,0
Croatia,settlement_to_grassland,belowground_biomass,0
Croatia,settlement_to_grassland,dead_wood,0
Croatia,settlement_to_grassland,litter,0
Croatia,settlement_to_grassland,mineral_soil,0
Croatia,settlement_to_grassland,organic_soil,0
Croatia,otherland_to_grassland,aboveground_biomass,0
Croatia,otherland_to_grassland,belowground_biomass,0
Croatia,otherland_to_grassland,dead_wood,0
Croatia,otherland_to_grassland,litter,0
Croatia,otherland_to_grassland,mineral_soil,0
Croatia,otherland_to_grassland,organic_soil,0
Croatia,land_to_peat_extraction,aboveground_biomass,0
Croatia,land_to_peat_extraction,belowground_biomass,0
Croatia,land_to_peat_extraction,dead_wood,0
Croatia,land_to_peat_extraction,litter,0
Croatia,land_to_peat_extraction,mineral_soil,0
Croatia,land_to_peat_extraction,organic_soil,0
Croatia,peatland_restoration,aboveground_biomass,0
Croatia,peatland_restoration,belowground_biomass,0
Croatia,peatland_restoration,dead_wood,0
Croatia,peatland_restoration,litter,0
Croatia,peatland_restoration,mineral_soil,0
Croatia,peatland_restoration,organic_soil,0
Croatia,forestland_to_wetland,aboveground_biomass,-0.822036217
Croatia,forestland_to_wetland,belowground_biomass,0
Croatia,forestland_to_wetland,dead_wood,0
Croatia,forestland_to_wetland,litter,0
Croatia,forestland_to_wetland,mineral_soil,-2.71785
Croatia,forestland_to_wetland,organic_soil,0
Croatia,cropland_to_wetland,aboveground_biomass,-0.822036217
Croatia,cropland_to_wetland,belowground_biomass,0
Croatia,cropland_to_wetland,dead_wood,0
Croatia,cropland_to_wetland,litter,0
Croatia,cropland_to_wetland,mineral_soil,-1.71785
Croatia,cropland_to_wetland,organic_soil,0
Croatia,grassland_to_wetland,aboveground_biomass,-0.822036217
Croatia,grassland_to_wetland,belowground_biomass,0
Croatia,grassland_to_wetland,dead_wood,0
Croatia,grassland_to_wetland,litter,0
Croatia,grassland_to_wetland,mineral_soil,-0.71785
Croatia,grassland_to_wetland,organic_soil,0
Croatia,forestland_to_settlement,aboveground_biomass,-81.79
Croatia,forestland_to_settlement,belowground_biomass,-19.37
Croatia,forestland_to_settlement,dead_wood,-0.052372813
Croatia,forestland_to_settlement,litter,0
Croatia,forestland_to_settlement,mineral_soil,-2.602532296
Croatia,forestland_to_settlement,organic_soil,0
Croatia,cropland_to_settlement,aboveground_biomass,-0.095519048
Croatia,cropland_to_settlement,belowground_biomass,0
Croatia,cropland_to_settlement,dead_wood,0
Croatia,cropland_to_settlement,litter,0
Croatia,cropland_to_settlement,mineral_soil,-1.827382296
Croatia,cropland_to_settlement,organic_soil,0
Croatia,grassland_to_settlement,aboveground_biomass,-0.021136701
Croatia,grassland_to_settlement,belowground_biomass,0
Croatia,grassland_to_settlement,dead_wood,0
Croatia,grassland_to_settlement,litter,0
Croatia,grassland_to_settlement,mineral_soil,-2.897032296
Croatia,grassland_to_settlement,organic_soil,0
Croatia,wetland_to_settlement,aboveground_biomass,0
Croatia,wetland_to_settlement,belowground_biomass,0
Croatia,wetland_to_settlement,dead_wood,0
Croatia,wetland_to_settlement,litter,0
Croatia,wetland_to_settlement,mineral_soil,0
Croatia,wetland_to_settlement,organic_soil,0
Croatia,otherland_to_settlement,aboveground_biomass,0
Croatia,otherland_to_settlement,belowground_biomass,0
Croatia,otherland_to_settlement,dead_wood,0
Croatia,otherland_to_settlement,litter,0
Croatia,otherland_to_settlement,mineral_soil,0
Croatia,otherland_to_settlement,organic_soil,0
Croatia,forestland_to_otherland,aboveground_biomass,-81.79
Croatia,forestland_to_otherland,belowground_biomass,-19.37
Croatia,forestland_to_otherland,dead_wood,0
Croatia,forestland_to_otherland,litter,0
Croatia,forestland_to_otherland,mineral_soil,0
Croatia,forestland_to_otherland,organic_soil,0
Croatia,cropland_to_otherland,aboveground_biomass,0
Croatia,cropland_to_otherland,belowground_biomass,0
Croatia,cropland_to_otherland,dead_wood,0
Croatia,cropland_to_otherland,litter,0
Croatia,cropland_to_otherland,mineral_soil,0
Croatia,cropland_to_otherland,organic_soil,0
Croatia,grassland_to_otherland,aboveground_biomass,0
Croatia,grassland_to_otherland,belowground_biomass,0
Croatia,grassland_to_otherland,dead_wood,0
Croatia,grassland_to_otherland,litter,0
Croatia,grassland_to_otherland,mineral_soil,0
Croatia,grassland_to_otherland,organic_soil,0
Croatia,wetland_to_otherland,aboveground_biomass,0
Croatia,wetland_to_otherland,belowground_biomass,0
Croatia,wetland_to_otherland,dead_wood,0
Croatia,wetland_to_otherland,litter,0
Croatia,wetland_to_otherland,mineral_soil,0
Croatia,wetland_to_otherland,organic_soil,0
Croatia,settlement_to_otherland,aboveground_biomass,0
Croatia,settlement_to_otherland,belowground_biomass,0
Croatia,settlement_to_otherland,dead_wood,0
Croatia,settlement_to_otherland,litter,0
Croatia,settlement_to_otherland,mineral_soil,0
Croatia,settlement_to_otherland,organic_soil,0
Croatia,forestland_remaining_forestland,aboveground_biomass,0.652156279
Croatia,forestland_remaining_forestland,belowground_biomass,0
Croatia,forestland_remaining_forestland,dead_wood,0
Croatia,forestland_remaining_forestland,litter,0
Croatia,forestland_remaining_forestland,mineral_soil,0
Croatia,forestland_remaining_forestland,organic_soil,0
Croatia,cropland_remaining_cropland,aboveground_biomass,-0.042417674
Croatia,cropland_remaining_cropland,belowground_biomass,0
Croatia,cropland_remaining_cropland,dead_wood,0
Croatia,cropland_remaining_cropland,litter,0
Croatia,cropland_remaining_cropland,mineral_soil,-0.010670611
Croatia,cropland_remaining_cropland,organic_soil,-10
Croatia,grassland_remaining_grassland,aboveground_biomass,0
Croatia,grassland_remaining_grassland,belowground_biomass,0
Croatia,grassland_remaining_grassland,dead_wood,0
Croatia,grassland_remaining_grassland,litter,0
Croatia,grassland_remaining_grassland,mineral_soil,0
Croatia,grassland_remaining_grassland,organic_soil,-2.453913361
Croatia,peat_extraction_remaining_peat_extraction,aboveground_biomass,0
Croatia,peat_extraction_remaining_peat_extraction,belowground_biomass,0
Croatia,peat_extraction_remaining_peat_extraction,dead_wood,0
Croatia,peat_extraction_remaining_peat_extraction,litter,0
Croatia,peat_extraction_remaining_peat_extraction,mineral_soil,0
Croatia,peat_extraction_remaining_peat_extraction,organic_soil,0
Croatia,wetland_remaining_wetland,aboveground_biomass,0
Croatia,wetland_remaining_wetland,belowground_biomass,0
Croatia,wetland_remaining_wetland,dead_wood,0
Croatia,wetland_remaining_wetland,litter,0
Croatia,wetland_remaining_wetland,mineral_soil,0
Croatia,wetland_remaining_wetland,organic_soil,0
Croatia,settlement_remaining_settlement,aboveground_biomass,0
Croatia,settlement_remaining_settlement,belowground_biomass,0
Croatia,settlement_remaining_settlement,dead_wood,0
Croatia,settlement_remaining_settlement,litter,0
Croatia,settlement_remaining_settlement,mineral_soil,0
Croatia,settlement_remaining_settlement,organic_soil,0
Cyprus,cropland_to_forestland,aboveground_biomass,0
Cyprus,cropland_to_forestland,belowground_biomass,0
Cyprus,cropland_to_forestland,dead_wood,0
Cyprus,cropland_to_forestland,litter,0
Cyprus,cropland_to_forestland,mineral_soil,0
Cyprus,cropland_to_forestland,organic_soil,0
Cyprus,grassland_to_forestland,aboveground_biomass,1.2417024
Cyprus,grassland_to_forestland,belowground_biomass,0
Cyprus,grassland_to_forestland,dead_wood,0
Cyprus,grassland_to_forestland,litter,0
Cyprus,grassland_to_forestland,mineral_soil,0
Cyprus,grassland_to_forestland,organic_soil,0
Cyprus,wetland_to_forestland,aboveground_biomass,0
Cyprus,wetland_to_forestland,belowground_biomass,0
Cyprus,wetland_to_forestland,dead_wood,0
Cyprus,wetland_to_forestland,litter,0
Cyprus,wetland_to_forestland,mineral_soil,0
Cyprus,wetland_to_forestland,organic_soil,0
Cyprus,settlement_to_forestland,aboveground_biomass,1.17961728
Cyprus,settlement_to_forestland,belowground_biomass,0
Cyprus,settlement_to_forestland,dead_wood,0
Cyprus,settlement_to_forestland,litter,0.180060827
Cyprus,settlement_to_forestland,mineral_soil,0.2299
Cyprus,settlement_to_forestland,organic_soil,0
Cyprus,otherland_to_forestland,aboveground_biomass,1.2417024
Cyprus,otherland_to_forestland,belowground_biomass,0
Cyprus,otherland_to_forestland,dead_wood,0
Cyprus,otherland_to_forestland,litter,0
Cyprus,otherland_to_forestland,mineral_soil,0.9766
Cyprus,otherland_to_forestland,organic_soil,0
Cyprus,forestland_to_cropland,aboveground_biomass,-19.71
Cyprus,forestland_to_cropland,belowground_biomass,-5.52
Cyprus,forestland_to_cropland,dead_wood,0
Cyprus,forestland_to_cropland,litter,0
Cyprus,forestland_to_cropland,mineral_soil,0.076000665
